customer_id,age,gender,income,years_member
13291,82,F,76000,4
13294,52,F,86000,6
13295,60,F,55000,4
13296,46,F,80000,5
13297,50,M,53000,6
13298,53,F,68000,6
13299,32,O,33000,5
13300,61,M,43000,4
13301,82,F,103000,5
13302,46,M,31000,8
13305,52,M,105000,7
13306,40,M,47000,4
13307,51,M,81000,7
13308,71,M,38000,8
13310,84,M,67000,6
13311,81,M,96000,8
13313,89,F,109000,5
13314,87,M,87000,4
13315,47,M,65000,8
13316,86,M,36000,4
13317,76,M,54000,4
13319,44,M,74000,5
13320,73,M,63000,9
13321,51,M,48000,5
13322,27,M,69000,5
13323,93,M,90000,5
13324,55,F,81000,5
13325,60,M,69000,5
13326,63,F,99000,5
13327,22,M,48000,4
13328,66,F,64000,5
13329,23,M,53000,9
13330,52,M,47000,4
13331,31,F,69000,4
13332,72,M,40000,5
13333,47,F,97000,4
13334,74,M,89000,7
13335,57,F,56000,6
13336,42,M,64000,4
13337,42,M,74000,4
13339,62,M,66000,5
13340,70,F,77000,9
13341,38,M,73000,4
13342,61,M,66000,4
13343,25,F,71000,4
13344,55,M,48000,4
13346,42,M,69000,5
13347,40,F,67000,5
13348,50,F,82000,6
13349,72,M,61000,5
13350,70,M,75000,4
13351,56,F,116000,5
13352,81,M,117000,6
13353,54,M,42000,7
13354,66,F,32000,6
13355,23,F,46000,4
13356,23,M,51000,7
13357,70,M,54000,5
13358,33,M,59000,4
13359,60,F,54000,5
13360,32,F,40000,4
13361,95,F,55000,5
13363,46,F,71000,4
13364,40,O,57000,5
13365,41,M,71000,6
13367,24,F,54000,6
13368,55,F,46000,4
13369,71,F,75000,5
13370,71,M,47000,4
13371,94,M,33000,4
13372,71,M,72000,6
13373,71,M,41000,5
13374,57,M,74000,6
13376,59,M,39000,9
13377,69,F,116000,5
13379,50,M,82000,5
13380,83,F,93000,6
13381,56,F,92000,7
13382,46,M,57000,5
13383,51,M,53000,6
13384,44,M,65000,8
13385,36,F,79000,5
13386,67,M,35000,4
13387,51,F,118000,6
13388,40,F,36000,5
13389,61,M,33000,5
13392,39,F,85000,4
13393,59,M,88000,5
13394,49,M,70000,6
13395,36,F,53000,5
13396,58,O,86000,7
13397,55,F,81000,6
13399,47,M,37000,5
13400,89,F,78000,6
13401,70,F,119000,5
13402,28,F,71000,6
13403,44,M,77000,5
13404,56,M,47000,8
13405,19,M,31000,8
13406,44,F,62000,5
13407,71,F,32000,4
13408,41,M,60000,5
13409,53,F,50000,5
13410,45,M,49000,9
13411,41,M,55000,7
13412,64,M,100000,5
13413,43,M,30000,4
13415,63,M,61000,8
13416,86,F,115000,6
13417,61,F,74000,5
13418,40,M,38000,8
13419,84,F,31000,5
13420,60,F,30000,4
13422,73,F,76000,5
13423,69,F,58000,5
13425,42,M,75000,6
13426,50,F,118000,5
13427,48,M,44000,4
13428,45,M,33000,4
13429,35,F,39000,5
13430,30,M,47000,5
13431,61,M,66000,7
13432,88,F,53000,5
13433,84,F,61000,5
13434,59,F,58000,4
13435,60,F,69000,4
13436,75,M,86000,7
13437,63,F,64000,4
13439,70,F,75000,4
13441,53,F,64000,4
13442,29,F,62000,4
13444,67,M,41000,4
13445,52,M,98000,5
13446,39,F,65000,6
13447,71,M,99000,4
13448,43,M,59000,5
13449,38,M,69000,5
13450,69,M,88000,6
13451,44,M,32000,5
13453,82,M,37000,4
13454,20,M,50000,4
13455,23,M,42000,7
13456,57,M,80000,6
13458,36,M,54000,7
13459,45,M,73000,5
13460,51,M,54000,5
13461,60,F,112000,5
13462,80,M,116000,6
13463,54,M,35000,4
13464,57,F,38000,4
13465,71,M,51000,7
13466,64,M,76000,6
13467,49,M,106000,5
13468,61,M,56000,4
13469,26,M,46000,5
13470,21,M,72000,5
13471,54,F,38000,4
13472,33,M,60000,5
13473,53,M,64000,5
13474,69,M,95000,6
13475,83,M,43000,5
13476,32,M,64000,4
13477,31,M,45000,4
13478,47,F,61000,7
13479,60,F,43000,4
13480,72,F,77000,4
13481,87,F,76000,6
13482,25,M,72000,4
13483,25,M,59000,8
13484,69,M,47000,7
13485,77,O,92000,5
13486,53,F,74000,5
13487,58,F,54000,6
13489,75,M,97000,6
13491,49,M,64000,5
13492,70,M,107000,5
13493,37,M,42000,6
13494,27,M,65000,5
13495,60,M,77000,4
13496,57,M,56000,4
13497,51,M,86000,4
13498,53,F,98000,6
13499,51,M,58000,6
13500,73,M,73000,6
13501,59,M,73000,4
13502,39,F,44000,7
13503,19,M,74000,5
13504,40,M,71000,4
13505,22,M,33000,5
13506,65,M,34000,5
13507,58,M,54000,4
13508,36,F,61000,5
13509,44,F,57000,5
13512,44,F,87000,6
13513,23,M,54000,5
13514,74,F,64000,7
13515,33,F,53000,7
13516,37,M,98000,6
13517,51,M,49000,8
13518,46,F,44000,5
13519,53,M,66000,9
13520,62,M,84000,5
13521,52,O,80000,6
13522,43,M,35000,6
13523,28,M,54000,6
13524,59,F,95000,5
13525,80,F,81000,6
13527,32,M,55000,4
13528,89,F,110000,4
13529,24,M,47000,4
13530,75,M,81000,7
13532,56,F,107000,6
13533,50,F,80000,4
13534,22,M,32000,7
13535,59,F,99000,4
13536,42,M,55000,6
13538,33,F,74000,4
13539,66,M,101000,6
13540,25,M,73000,4
13541,49,M,55000,5
13543,60,F,76000,5
13544,48,F,49000,4
13545,75,F,59000,4
13546,50,M,73000,6
13547,66,F,67000,7
13548,48,M,93000,5
13549,81,F,87000,6
13550,80,F,98000,7
13551,55,M,85000,5
13552,55,F,90000,7
13553,33,M,42000,5
13554,65,M,36000,4
13555,71,M,36000,4
13556,42,F,66000,4
13558,80,M,89000,5
13559,49,M,72000,4
13560,38,F,39000,9
13561,77,M,46000,6
13562,57,M,82000,7
13563,32,M,42000,4
13564,33,M,63000,5
13565,72,M,33000,6
13566,51,M,51000,7
13567,68,F,68000,6
13568,58,M,63000,4
13569,60,F,81000,5
13570,28,M,73000,7
13571,55,M,42000,5
13573,72,M,54000,4
13575,47,F,54000,5
13576,87,F,77000,6
13578,50,F,50000,5
13579,73,F,37000,6
13580,43,M,34000,6
13581,33,M,56000,5
13582,48,F,57000,7
13583,21,M,54000,6
13584,64,F,91000,6
13585,38,M,55000,5
13586,70,M,47000,5
13587,42,M,34000,5
13589,20,F,45000,5
13590,46,M,48000,4
13591,55,F,109000,7
13592,23,M,65000,6
13593,43,M,39000,4
13595,44,M,74000,4
13596,66,M,37000,7
13598,63,F,91000,5
13599,57,F,64000,5
13600,22,F,55000,6
13601,60,F,74000,4
13602,79,F,93000,4
13604,77,F,92000,5
13605,38,F,49000,4
13606,79,M,67000,4
13607,76,M,40000,7
13608,45,M,75000,5
13609,63,F,78000,5
13610,43,M,72000,4
13611,56,M,88000,4
13612,74,F,57000,4
13613,25,M,30000,5
13614,56,M,90000,5
13615,86,M,92000,5
13616,52,F,89000,4
13617,59,M,78000,5
13618,25,F,70000,7
13619,68,F,57000,4
13620,41,M,88000,4
13621,29,M,73000,5
13622,39,F,60000,5
13624,41,F,57000,6
13625,97,M,85000,5
13626,53,M,68000,9
13627,75,M,76000,6
13628,70,M,45000,5
13629,45,M,58000,5
13631,71,M,54000,4
13632,59,M,65000,4
13633,51,M,114000,5
13634,70,F,98000,6
13635,37,M,87000,5
13636,55,M,83000,7
13637,54,M,42000,4
13639,55,M,66000,5
13641,57,M,77000,6
13642,79,M,30000,4
13643,28,M,66000,4
13644,47,F,89000,5
13646,33,M,33000,5
13647,21,F,46000,4
13648,66,F,73000,6
13649,27,M,37000,5
13650,57,M,59000,5
13651,27,M,56000,4
13652,78,F,71000,5
13653,54,M,56000,5
13654,70,M,48000,6
13655,68,F,116000,5
13656,52,M,73000,6
13657,38,F,42000,8
13658,73,F,90000,7
13659,20,M,34000,4
13660,67,F,41000,5
13661,49,F,82000,5
13662,19,M,63000,4
13663,54,M,61000,6
13664,44,M,94000,8
13665,99,F,111000,5
13666,31,F,43000,7
13667,64,M,63000,5
13668,59,F,78000,5
13669,48,M,76000,5
13670,84,F,61000,5
13671,56,F,76000,5
13672,77,F,82000,5
13673,29,M,44000,5
13675,35,F,31000,4
13676,38,M,64000,7
13678,52,M,78000,4
13679,73,F,94000,4
13680,56,F,38000,9
13681,57,M,52000,4
13682,49,M,73000,5
13683,58,F,63000,6
13685,55,M,48000,4
13686,60,M,87000,4
13688,62,F,71000,6
13689,78,F,54000,8
13690,59,F,114000,6
13691,46,F,68000,5
13692,26,M,73000,4
13693,59,F,96000,7
13694,49,M,36000,4
13695,22,M,63000,4
13696,42,M,33000,4
13697,58,F,88000,5
13699,33,M,39000,7
13702,20,M,71000,5
13703,33,F,37000,7
13706,48,M,83000,5
13707,37,M,61000,5
13708,69,F,88000,5
13709,63,F,81000,8
13710,61,F,51000,6
13711,26,F,56000,4
13712,76,M,88000,6
13713,22,F,61000,6
13714,78,F,104000,4
13715,41,F,77000,6
13716,38,M,50000,4
13718,42,M,54000,5
13719,68,F,98000,5
13720,54,M,37000,4
13722,54,M,65000,5
13723,79,M,53000,6
13724,48,M,67000,6
13726,42,F,71000,5
13727,45,M,56000,6
13728,54,O,59000,6
13729,59,M,47000,8
13733,50,M,59000,5
13734,67,M,67000,5
13735,59,F,80000,5
13736,54,F,93000,6
13737,78,M,66000,5
13738,72,M,104000,6
13739,55,M,37000,6
13740,64,F,48000,4
13741,78,F,72000,5
13742,38,F,51000,6
13743,40,M,41000,8
13744,39,M,56000,7
13745,61,M,60000,4
13747,76,M,107000,5
13750,54,M,72000,4
13751,40,F,53000,6
13752,81,M,41000,7
13753,80,M,72000,4
13754,46,M,59000,5
13755,55,F,119000,6
13756,25,M,75000,8
13757,54,M,69000,4
13758,68,M,32000,5
13760,88,M,50000,7
13761,66,M,56000,6
13762,49,M,52000,4
13763,34,F,74000,4
13764,74,F,60000,4
13765,28,M,65000,5
13766,52,F,53000,7
13767,34,M,32000,8
13768,62,F,64000,6
13769,51,M,30000,5
13770,35,M,69000,5
13771,47,M,32000,5
13772,46,M,67000,5
13773,63,M,84000,7
13774,76,M,103000,5
13775,34,M,51000,5
13776,79,M,102000,6
13777,73,F,58000,5
13778,53,F,55000,5
13779,66,F,56000,4
13780,74,M,52000,5
13781,39,F,55000,4
13782,21,O,59000,5
13784,52,M,99000,5
13785,49,F,102000,6
13786,20,F,75000,4
13787,45,F,64000,5
13788,80,F,61000,5
13789,42,M,38000,5
13790,51,M,70000,7
13791,42,M,79000,4
13792,18,M,31000,4
13793,46,M,62000,5
13794,67,F,68000,4
13795,19,F,42000,5
13796,51,M,65000,6
13797,82,F,81000,6
13798,24,M,44000,4
13799,34,M,34000,4
13800,76,F,64000,5
13801,80,F,52000,5
13802,69,M,85000,4
13804,90,M,65000,9
13805,61,F,45000,8
13806,92,M,71000,7
13807,70,M,45000,7
13808,96,M,89000,5
13809,55,F,96000,5
13810,87,F,94000,5
13811,75,F,87000,5
13812,66,F,53000,4
13813,35,M,33000,4
13814,58,F,64000,5
13816,37,M,38000,5
13818,75,M,65000,4
13819,84,F,109000,5
13820,44,M,83000,7
13823,69,M,62000,4
13824,18,M,46000,4
13825,52,M,53000,5
13826,43,F,56000,4
13827,87,M,46000,7
13828,23,F,34000,5
13829,48,M,48000,8
13830,28,M,69000,5
13831,81,F,78000,7
13833,20,M,43000,5
13834,62,M,54000,6
13836,49,F,57000,4
13837,57,F,74000,5
13838,57,F,118000,7
13840,75,M,35000,5
13841,67,M,86000,7
13842,46,M,36000,6
13843,56,M,95000,7
13844,31,F,73000,5
13845,21,M,60000,8
13846,63,F,86000,5
13847,35,M,35000,6
13849,20,M,37000,5
13851,48,M,53000,8
13852,47,F,80000,5
13853,53,M,59000,4
13854,39,M,41000,4
13855,62,M,88000,4
13856,78,M,39000,6
13857,64,M,98000,6
13858,36,F,61000,4
13859,44,F,52000,6
13860,60,F,68000,5
13861,40,F,64000,7
13862,54,M,73000,8
13863,23,M,60000,7
13865,51,F,62000,5
13866,52,M,55000,5
13867,55,F,99000,5
13868,24,F,59000,7
13869,59,M,53000,6
13870,57,M,86000,5
13871,24,F,38000,4
13872,58,M,64000,4
13873,71,M,83000,7
13874,52,M,84000,6
13875,21,M,75000,4
13876,27,M,45000,4
13877,75,F,57000,4
13878,36,M,33000,4
13879,71,M,61000,6
13880,22,F,36000,5
13881,31,M,55000,4
13883,28,M,61000,7
13885,57,M,58000,4
13886,25,F,34000,8
13887,55,M,90000,5
13888,67,F,65000,6
13889,43,M,63000,5
13890,71,M,84000,5
13892,69,M,101000,5
13893,68,M,46000,5
13895,29,M,66000,5
13896,80,F,88000,4
13899,54,F,86000,7
13900,77,M,88000,7
13901,85,M,66000,6
13902,68,M,92000,6
13903,51,M,32000,8
13904,94,M,101000,7
13905,67,F,77000,5
13906,52,M,50000,6
13909,55,F,32000,4
13910,68,F,76000,7
13912,46,F,69000,5
13913,90,F,54000,6
13914,33,M,34000,5
13915,54,F,53000,4
13916,22,F,40000,7
13917,51,M,53000,4
13918,78,F,66000,5
13919,60,O,67000,5
13920,22,M,57000,9
13921,50,M,50000,4
13922,72,F,108000,5
13923,78,F,86000,5
13924,59,M,108000,7
13925,36,F,50000,6
13926,60,M,95000,5
13927,60,M,35000,4
13928,97,F,94000,6
13929,37,M,85000,5
13930,58,M,79000,6
13931,75,M,44000,6
13932,50,F,74000,5
13933,37,M,98000,6
13935,68,M,52000,6
13936,59,M,61000,4
13937,62,M,39000,6
13938,67,M,97000,6
13939,39,F,37000,5
13940,61,M,34000,4
13941,53,M,62000,4
13943,50,M,92000,6
13944,31,M,62000,4
13945,22,F,55000,7
13946,49,F,78000,5
13947,77,M,97000,6
13948,28,M,31000,4
13949,22,M,66000,5
13950,39,F,81000,5
13951,38,M,92000,4
13952,49,M,68000,4
13953,47,F,59000,5
13954,64,M,81000,6
13956,36,M,70000,4
13957,35,M,52000,4
13958,63,F,63000,6
13959,61,M,46000,5
13960,59,M,66000,5
13961,32,M,40000,9
13962,51,M,58000,5
13963,65,M,89000,5
13964,67,M,68000,4
13965,59,M,58000,5
13966,40,F,71000,5
13967,30,F,44000,4
13968,37,M,33000,4
13969,45,F,60000,5
13971,69,M,84000,4
13972,62,M,41000,4
13973,52,F,77000,5
13974,78,M,90000,4
13975,31,M,57000,5
13976,58,F,77000,4
13977,53,F,106000,5
13978,54,F,119000,6
13979,23,M,47000,6
13980,76,M,81000,6
13982,66,F,60000,7
13983,62,F,37000,5
13984,65,F,83000,6
13986,22,M,46000,5
13987,48,M,60000,6
13989,46,M,76000,6
13990,80,M,61000,5
13991,60,M,54000,4
13992,53,F,88000,6
13996,72,F,79000,5
13997,62,F,54000,5
13999,54,F,43000,6
14001,73,M,36000,5
14002,20,M,38000,6
14003,65,F,76000,4
14004,31,M,68000,5
14005,49,O,41000,6
14006,84,M,78000,6
14007,64,M,68000,7
14008,69,F,72000,4
14009,50,F,76000,5
14011,26,F,62000,7
14012,54,M,62000,5
14013,46,M,50000,5
14014,41,F,57000,4
14016,41,M,58000,5
14017,85,M,76000,5
14018,84,F,35000,5
14019,70,M,72000,4
14020,63,M,79000,7
14021,58,M,60000,4
14022,58,F,30000,5
14023,55,F,59000,6
14024,49,M,64000,7
14025,57,M,31000,7
14030,57,F,76000,5
14031,54,F,113000,6
14032,44,F,60000,5
14033,95,F,66000,6
14034,56,M,54000,4
14036,34,M,39000,5
14037,73,M,39000,4
14038,64,F,70000,5
14039,29,M,44000,6
14040,52,M,59000,8
14041,67,M,80000,5
14042,54,M,31000,4
14043,66,M,36000,5
14044,67,F,85000,5
14045,48,F,54000,6
14046,71,F,34000,4
14047,61,F,96000,5
14049,49,F,54000,6
14050,68,M,49000,5
14051,52,M,87000,4
14052,75,M,70000,4
14053,45,M,63000,6
14054,41,M,51000,4
14056,81,M,39000,5
14057,69,M,84000,5
14058,43,M,42000,4
14059,61,M,78000,4
14060,49,M,71000,6
14061,79,F,77000,5
14062,56,M,40000,7
14063,54,F,99000,4
14064,52,F,68000,4
14065,47,F,59000,4
14066,58,M,30000,4
14067,85,M,55000,6
14068,73,F,83000,5
14070,27,F,60000,7
14071,61,M,71000,5
14072,49,M,99000,4
14073,42,M,55000,6
14074,73,M,57000,6
14075,64,M,60000,6
14076,55,M,36000,5
14077,70,M,66000,4
14079,78,F,44000,6
14080,46,F,72000,5
14081,67,M,74000,8
14082,75,F,65000,4
14083,76,F,102000,5
14084,67,M,54000,4
14085,70,M,73000,4
14086,28,M,36000,4
14087,84,M,90000,7
14089,25,M,68000,7
14091,48,F,50000,5
14092,71,F,36000,6
14093,57,F,88000,4
14094,42,M,38000,4
14095,23,M,38000,8
14096,43,F,39000,6
14097,35,F,38000,4
14098,75,M,98000,6
14099,36,M,75000,8
14100,43,M,33000,4
14101,57,M,36000,8
14102,68,F,57000,5
14103,44,F,33000,4
14104,69,M,78000,4
14106,84,M,96000,5
14107,96,F,87000,5
14108,33,F,57000,8
14109,66,F,80000,4
14110,19,M,67000,7
14111,65,F,79000,6
14112,63,M,58000,7
14113,48,M,37000,4
14114,48,F,84000,7
14115,33,M,48000,5
14116,79,F,78000,6
14117,37,M,51000,5
14118,55,M,53000,5
14119,53,M,105000,4
14120,28,M,33000,5
14121,87,F,89000,5
14122,66,F,55000,5
14123,61,F,115000,6
14124,66,M,54000,8
14125,75,M,56000,8
14128,27,F,57000,6
14129,55,M,60000,5
14130,40,M,42000,4
14131,40,M,73000,5
14132,77,M,68000,5
14133,42,M,65000,5
14134,49,M,34000,5
14135,80,F,83000,7
14136,29,M,50000,5
14137,56,M,75000,4
14138,37,F,47000,5
14139,21,M,70000,9
14140,60,M,35000,5
14143,26,M,30000,6
14144,56,F,54000,9
14145,95,F,67000,4
14146,74,F,97000,5
14147,71,M,34000,5
14148,49,M,57000,6
14149,61,F,81000,6
14151,55,F,83000,5
14152,70,M,57000,4
14153,74,M,77000,6
14154,64,F,111000,7
14155,45,F,55000,5
14156,54,F,66000,4
14157,21,M,71000,5
14158,50,F,71000,5
14159,70,M,61000,5
14160,65,M,43000,6
14161,81,F,70000,4
14163,80,M,98000,5
14164,40,F,30000,5
14165,69,M,60000,4
14166,63,F,65000,6
14167,43,F,96000,8
14168,63,M,52000,4
14171,83,M,66000,6
14172,39,M,41000,6
14173,46,M,38000,4
14174,38,M,66000,5
14175,70,M,73000,6
14176,93,F,79000,6
14177,19,M,62000,4
14179,38,M,53000,6
14180,37,M,35000,4
14181,61,M,64000,5
14182,39,M,53000,4
14183,82,F,107000,5
14184,34,M,42000,7
14185,77,F,41000,4
14187,70,M,67000,8
14188,61,M,44000,5
14189,40,M,60000,5
14190,60,M,70000,7
14191,71,F,36000,5
14192,61,M,68000,7
14193,90,F,93000,6
14194,37,M,59000,4
14195,69,O,51000,5
14196,33,M,53000,5
14198,50,F,57000,5
14199,71,M,36000,4
14200,54,M,57000,5
14201,46,M,56000,7
14204,52,M,70000,4
14205,55,F,85000,6
14206,30,M,53000,4
14207,35,M,34000,5
14208,73,F,115000,4
14209,34,F,39000,6
14210,50,F,80000,6
14211,55,F,114000,6
14212,26,M,40000,4
14213,79,M,54000,4
14214,78,F,37000,4
14215,41,F,35000,4
14216,57,M,65000,5
14218,57,M,77000,4
14220,68,M,44000,4
14221,79,M,69000,4
14222,80,M,61000,4
14223,78,F,74000,7
14225,44,M,66000,4
14226,56,F,81000,6
14227,31,M,71000,5
14228,63,M,73000,4
14229,62,M,43000,6
14230,45,F,65000,5
14231,59,F,100000,5
14232,40,F,55000,6
14234,57,F,55000,6
14235,65,M,74000,6
14236,70,F,75000,7
14237,23,M,73000,5
14238,60,O,86000,7
14239,62,F,87000,5
14240,53,M,95000,5
14241,66,F,68000,7
14243,43,M,69000,5
14245,19,M,44000,5
14246,37,F,88000,5
14247,43,M,45000,4
14248,83,M,40000,7
14249,29,F,38000,8
14250,29,M,62000,4
14251,78,M,59000,5
14252,42,M,41000,8
14253,47,F,56000,6
14254,18,M,45000,4
14256,85,F,65000,4
14257,21,M,54000,5
14258,91,F,57000,5
14259,65,M,37000,5
14260,75,M,75000,5
14261,45,M,66000,8
14263,21,F,31000,6
14264,72,M,68000,4
14265,49,M,32000,5
14266,56,M,84000,6
14267,55,M,65000,4
14268,58,F,55000,5
14269,53,F,67000,6
14270,66,M,63000,5
14271,71,M,71000,4
14272,30,F,45000,4
14273,36,M,30000,7
14275,63,F,71000,4
14277,69,M,93000,8
14278,73,M,69000,5
14279,70,F,90000,5
14280,44,F,78000,4
14281,49,O,95000,5
14282,67,F,101000,6
14283,67,O,85000,6
14284,54,M,60000,8
14285,35,M,34000,5
14286,66,M,36000,7
14287,67,M,79000,6
14288,62,M,54000,6
14290,44,M,72000,4
14291,57,F,118000,5
14292,18,M,49000,6
14293,21,F,35000,5
14294,63,M,49000,4
14295,45,F,56000,5
14296,66,M,66000,6
14297,50,F,72000,5
14299,53,F,49000,5
14300,22,F,39000,4
14301,32,F,47000,4
14302,72,M,39000,8
14303,67,F,104000,4
14304,33,M,75000,5
14305,42,M,64000,4
14306,63,F,79000,7
14307,35,M,59000,5
14308,65,M,55000,6
14310,50,M,30000,5
14311,20,M,39000,4
14312,59,M,89000,4
14313,39,M,99000,7
14314,98,M,37000,7
14315,46,M,34000,4
14316,28,M,65000,5
14317,79,F,100000,4
14318,53,F,91000,5
14319,74,M,60000,5
14320,31,M,36000,4
14322,29,M,65000,5
14323,80,M,34000,5
14324,60,M,108000,5
14325,77,M,49000,4
14326,26,F,72000,9
14327,62,M,111000,6
14328,58,F,77000,5
14329,59,M,59000,5
14330,25,F,41000,5
14331,53,M,73000,4
14333,59,F,79000,5
14334,52,M,98000,6
14335,45,M,67000,4
14336,34,M,59000,7
14337,49,M,83000,6
14338,59,M,58000,6
14339,65,M,39000,6
14340,51,F,113000,5
14341,61,F,76000,6
14342,76,M,84000,7
14343,20,F,49000,5
14344,51,F,58000,4
14345,22,M,33000,5
14346,58,F,54000,7
14347,84,F,86000,5
14348,53,M,111000,5
14349,76,M,69000,6
14351,51,F,101000,4
14352,61,M,116000,6
14353,46,F,32000,5
14354,63,M,51000,5
14355,46,M,57000,5
14356,88,M,78000,6
14357,54,M,67000,7
14358,42,M,91000,6
14361,19,M,32000,5
14362,35,M,52000,5
14363,51,F,50000,4
14364,39,M,55000,4
14365,47,M,53000,6
14366,81,F,94000,4
14367,52,M,79000,7
14368,72,M,85000,5
14369,47,M,32000,5
14370,30,M,31000,5
14371,58,M,50000,6
14372,60,F,32000,6
14373,61,F,98000,6
14374,65,F,90000,7
14375,72,F,82000,4
14376,59,M,99000,5
14378,29,M,30000,5
14379,80,M,93000,5
14382,69,M,80000,6
14383,55,F,72000,5
14385,73,F,89000,6
14386,72,F,114000,5
14387,66,M,46000,4
14388,77,F,57000,9
14389,62,M,65000,5
14390,26,M,65000,5
14392,51,M,65000,5
14393,51,M,67000,6
14394,97,M,81000,6
14395,67,M,78000,5
14396,62,F,82000,6
14397,73,F,79000,5
14398,53,F,100000,7
14399,46,F,40000,5
14400,39,M,61000,5
14401,48,M,56000,7
14402,43,M,31000,5
14403,59,M,43000,4
14404,51,F,40000,5
14406,43,F,31000,5
14407,44,F,78000,4
14408,39,M,46000,8
14409,79,M,73000,5
14410,27,M,57000,5
14411,75,F,53000,5
14412,58,M,51000,4
14413,57,M,87000,8
14414,39,M,58000,7
14416,58,M,83000,4
14418,65,M,32000,4
14419,70,F,76000,5
14420,53,F,74000,5
14421,19,M,43000,7
14422,20,M,41000,5
14423,53,M,67000,5
14424,72,M,59000,4
14425,65,M,68000,6
14426,71,M,92000,7
14427,41,M,52000,9
14428,58,M,52000,5
14429,35,M,57000,6
14430,33,M,41000,5
14431,42,M,54000,4
14432,65,M,60000,5
14433,21,M,53000,5
14434,51,F,114000,6
14435,80,F,71000,6
14436,87,F,95000,6
14438,22,F,31000,4
14439,63,F,78000,5
14440,29,F,54000,5
14441,48,F,63000,7
14442,79,F,61000,8
14443,52,M,68000,5
14444,54,F,52000,7
14445,59,M,53000,5
14446,35,M,37000,4
14447,59,F,76000,5
14448,58,F,97000,5
14449,67,M,74000,8
14450,45,F,73000,4
14451,73,F,100000,6
14452,71,M,116000,5
14453,49,F,74000,6
14454,50,F,33000,4
14455,63,M,83000,4
14456,64,M,86000,8
14457,71,M,45000,6
14458,48,M,92000,8
14459,81,F,89000,7
14460,73,M,56000,5
14461,58,M,70000,5
14462,56,M,73000,6
14464,51,M,63000,8
14465,51,F,100000,6
14466,69,F,59000,7
14468,55,F,55000,4
14469,45,M,79000,6
14470,70,F,35000,5
14471,23,M,54000,4
14472,58,M,54000,4
14473,39,M,65000,4
14474,74,F,73000,7
14475,56,F,63000,5
14476,48,F,117000,7
14477,60,F,103000,6
14478,56,M,99000,4
14480,69,F,82000,7
14482,29,M,59000,6
14484,69,M,92000,5
14485,59,M,103000,5
14487,29,M,41000,5
14488,46,M,63000,5
14489,63,M,77000,6
14490,47,M,46000,6
14491,67,M,80000,5
14493,50,M,54000,6
14494,44,F,54000,6
14495,27,M,74000,8
14496,75,M,68000,5
14497,67,F,111000,5
14498,39,F,66000,6
14500,82,O,78000,5
14501,29,M,57000,4
14502,66,F,63000,4
14503,63,M,36000,4
14504,22,M,57000,7
14505,51,F,81000,6
14506,52,F,86000,6
14507,36,M,50000,7
14508,62,F,84000,5
14509,41,M,59000,5
14511,90,F,43000,5
14513,45,F,56000,5
14514,45,F,62000,5
14515,62,M,43000,8
14516,53,F,62000,4
14517,58,F,80000,5
14518,33,M,74000,5
14519,45,M,66000,8
14520,54,M,51000,6
14521,59,M,95000,6
14522,72,M,119000,5
14523,47,F,66000,7
14524,24,F,31000,5
14525,43,M,67000,4
14526,59,M,72000,6
14527,65,M,55000,5
14528,38,F,59000,6
14530,52,F,86000,5
14531,65,F,73000,5
14532,58,M,76000,4
14533,36,F,30000,5
14534,57,F,99000,7
14535,51,F,47000,7
14536,63,M,95000,4
14537,70,F,114000,5
14538,57,M,89000,7
14539,68,M,63000,5
14540,62,F,85000,5
14541,55,F,99000,5
14542,60,M,71000,7
14543,36,F,45000,6
14544,90,F,85000,4
14545,80,M,41000,8
14546,32,M,69000,6
14547,73,M,61000,5
14548,42,M,62000,5
14549,68,F,98000,6
14550,35,F,44000,5
14551,33,F,47000,9
14552,44,F,95000,5
14553,53,M,61000,5
14554,46,M,46000,5
14556,59,M,65000,5
14557,62,F,78000,5
14559,67,F,96000,5
14560,68,M,51000,7
14561,37,M,64000,5
14562,51,M,59000,5
14563,81,M,82000,4
14564,47,F,68000,6
14565,55,F,112000,6
14566,40,M,63000,7
14567,28,F,47000,5
14568,92,M,94000,7
14569,23,F,40000,4
14571,69,M,99000,6
14572,49,M,64000,4
14573,69,M,47000,6
14575,45,M,50000,6
14576,81,O,57000,5
14579,63,M,61000,6
14581,56,M,81000,7
14582,50,O,76000,7
14583,87,M,36000,4
14584,39,M,32000,5
14585,60,M,38000,4
14586,67,F,33000,5
14587,53,M,51000,4
14589,38,F,47000,5
14590,54,M,74000,5
14591,59,M,77000,6
14592,56,F,91000,4
14593,36,F,74000,6
14594,33,M,64000,6
14595,67,M,56000,5
14596,63,F,88000,7
14597,36,M,34000,5
14598,58,M,46000,7
14599,47,M,59000,8
14600,34,M,73000,4
14602,27,M,62000,4
14603,41,F,31000,9
14604,64,M,108000,6
14605,33,M,53000,4
14606,84,M,106000,6
14607,22,F,71000,4
14609,51,M,79000,4
14610,46,M,61000,6
14612,51,M,77000,8
14613,35,F,34000,5
14614,55,M,51000,7
14615,61,F,59000,5
14617,41,F,83000,7
14618,52,M,37000,5
14619,29,M,33000,9
14620,83,M,42000,9
14621,66,M,70000,4
14622,79,M,72000,6
14623,44,M,39000,5
14624,42,M,68000,5
14625,29,F,42000,7
14626,37,M,47000,5
14627,59,F,93000,5
14628,44,M,69000,5
14629,57,F,113000,5
